"start","end","interviewdate","pop_groups","X_geopoint_longitude","X_geopoint_latitude","id","drinking_water_source","drinking_water_location","electicity_or_light_source_most_used","main_toilet_facility","cooking_at_hh_level","hh_cooking_source","hh_cooking_fuel","land_ownership","landownership_legal_docs","Improved_dw","Improved_dw_final","electricity","shared_san_facility","Improved_san","crowding_cat","Clean_cookingfuel","time_to_access_water_min","hh_size_001","lat","lon","living_conditions_score","living_conditions_category"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964377,7.7724788,4494,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7724788,27.9964377,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9772196,7.710316,4495,"Unprotected Dug Well","In Own Yard/Plot","No electricity in household","Pit latrine with slab","No","0","0","Respondent or another HH member","No",0,0,0,0,0,0,0,0,4,7.710316,27.9772196,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9769526,7.7098572,4496,"Protected Dug Well","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Friend Or Relative","Don't know",0,0,0,0,0,1,0,130,5,7.7098572,27.9769526,1,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9773021,7.7100208,4497,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Friend Or Relative","Don't know",1,1,0,0,0,0,0,5,5,7.7100208,27.9773021,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9773484,7.7103358,4498,"Protected Dug Well","Elsewhere","No electricity in household","No facility/bush/field","No","0","0","Friend Or Relative","Don't know",0,0,0,0,1,0,0,50,6,7.7103358,27.9773484,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9618712,7.7191461,4499,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Composting toilet","No","0","0","UNHCR","No",0,0,0,1,0,1,0,0,4,7.7191461,27.9618712,1,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9773127,7.7102683,4501,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Friend Or Relative","No",0,0,0,0,1,1,0,70,6,7.7102683,27.9773127,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.977434,7.7098438,4502,"Unprotected Dug Well","In Own Yard/Plot","No electricity in household","Pit latrine without slab/open pit","No","0","0","Friend Or Relative","No",0,0,0,0,0,0,0,0,4,7.7098438,27.977434,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.977365,7.710216,4503,"Tube Well/Borehole","In Own Yard/Plot","No electricity in household","Pit latrine with slab","No","0","0","Respondent or another HH member","No",0,0,0,0,0,0,0,0,4,7.710216,27.977365,0,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9772235,7.7102883,4504,"Unprotected Dug Well","Elsewhere","No electricity in household","No facility/bush/field","No","0","0","Friend Or Relative","Don't know",0,0,0,0,1,1,0,98,5,7.7102883,27.9772235,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9772861,7.710321,4505,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Unrelated Person","Don't know",1,1,0,0,0,0,0,50,6,7.710321,27.9772861,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9771144,7.7102089,4506,"Tanker Truck/Water Vendor","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Unrelated Person","Don't know",1,1,0,0,0,0,0,30,5,7.7102089,27.9771144,2,"Good"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964904,7.7721276,4508,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7721276,27.9964904,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964582,7.7721724,4509,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7721724,27.9964582,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9618442,7.7190795,4511,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Composting toilet","No","0","0","UNHCR","No",0,0,0,1,0,1,0,0,5,7.7190795,27.9618442,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9621382,7.7193564,4512,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine with slab","No","0","0","UNHCR","No",0,0,0,1,0,0,0,0,5,7.7193564,27.9621382,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9622528,7.7191786,4513,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","No","0","0","UNHCR","No",0,0,0,1,0,0,0,0,3,7.7191786,27.9622528,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9621887,7.7192749,4514,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","No","0","0","UNHCR","No",0,0,0,1,0,0,0,0,5,7.7192749,27.9621887,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9622241,7.7191802,4515,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","UNHCR","Don't know",0,0,0,1,0,0,0,0,4,7.7191802,27.9622241,0,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9646403,7.7196786,4516,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,5,7.7196786,27.9646403,0,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9646797,7.7196018,4517,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,1,0,1,0,0,5,7.7196018,27.9646797,1,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9644418,7.7196099,4518,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,7.7196099,27.9644418,0,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9650248,7.7197152,4519,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,4,7.7197152,27.9650248,1,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9644505,7.7198236,4520,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,1,0,1,0,0,4,7.7198236,27.9644505,1,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9643163,7.7200902,4521,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","Don't know",0,0,0,1,0,0,0,0,5,7.7200902,27.9643163,0,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9641766,7.7200989,4522,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,5,7.7200989,27.9641766,1,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9639044,7.719973,4523,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,4,7.719973,27.9639044,0,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9639718,7.7202123,4529,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Don't know","Don't know",0,0,0,1,0,0,0,0,2,7.7202123,27.9639718,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965346,7.7725147,4543,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7725147,27.9965346,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9963302,7.772478,4544,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,5,7.772478,27.9963302,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.996571,7.7725658,4545,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7725658,27.996571,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965419,7.7724794,4546,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,5,7.7724794,27.9965419,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964628,7.7725273,4547,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","Don't know",0,0,0,0,1,1,0,0,5,7.7725273,27.9964628,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964566,7.7726753,4548,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7726753,27.9964566,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965012,7.7725622,4549,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,5,7.7725622,27.9965012,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964887,7.7725431,4550,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,5,7.7725431,27.9964887,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964587,7.7724561,4551,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7724561,27.9964587,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964619,7.7726145,4552,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7726145,27.9964619,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964226,7.7724409,4553,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7724409,27.9964226,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9774426,7.7095684,4554,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","No","0","0","Unrelated Person","No",0,0,0,1,0,1,0,98,7,7.7095684,27.9774426,1,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9771648,7.710233,4555,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","No","0","0","Friend Or Relative","No",0,0,0,0,0,1,0,0,6,7.710233,27.9771648,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9619781,7.7190223,4556,"Public Tap/Standpipe","In Own Dwelling","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,9,7.7190223,27.9619781,1,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9620981,7.7191979,4557,"Public Tap/Standpipe","In Own Dwelling","No electricity in household","Ventilated improved pit latrine","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,7.7191979,27.9620981,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9966257,7.772547,4558,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,5,7.772547,27.9966257,2,"Good"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9623437,7.7191033,4559,"Public Tap/Standpipe","Elsewhere","No electricity in household","Ventilated improved pit latrine","Yes","Three stone stove/open fire","Alcohol/ethanol","Government Agency Or Municipality","No",0,0,0,0,0,0,1,0,1,7.7191033,27.9623437,1,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9646323,7.7198409,4560,"Public Tap/Standpipe","In Own Dwelling","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,6,7.7198409,27.9646323,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964272,7.7725322,4561,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7725322,27.9964272,2,"Good"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9645461,7.7197647,4562,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7197647,27.9645461,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965552,7.7724999,4563,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7724999,27.9965552,2,"Good"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9964856,7.7724676,4564,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,0,0,0,3,7.7724676,27.9964856,1,"Poor"
2024-01-13,2024-01-13,2024-01-13,"IDPs",27.999734,7.7735863,4565,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,7,7.7735863,27.999734,1,"Poor"
2024-01-13,2024-01-13,2024-01-13,"IDPs",27.9976654,7.7721703,4566,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,11,7.7721703,27.9976654,1,"Poor"
2024-01-13,2024-01-13,2024-01-13,"IDPs",27.9965986,7.7723034,4567,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7723034,27.9965986,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.974671,7.7787791,4568,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Charcoal unprocessed","Friend Or Relative","No",0,0,0,0,1,0,0,60,2,7.7787791,27.974671,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.974882,7.7786842,4569,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Wood","Friend Or Relative","Don't know",0,0,0,0,0,0,0,120,5,7.7786842,27.974882,0,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9963898,7.7725839,4570,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.7725839,27.9963898,1,"Poor"
2024-01-05,2024-01-09,2024-01-09,"Refugee returnees",27.9772405,7.7102157,4571,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,4,7.7102157,27.9772405,0,"Poor"
2024-01-05,2024-01-09,2024-01-09,"Refugee returnees",27.977272,7.7102295,4572,"Tube Well/Borehole","In Own Dwelling","No electricity in household","Pit latrine with slab","Yes","Three stone stove/open fire","Charcoal unprocessed","Unrelated Person","No",0,0,0,1,0,0,0,0,5,7.7102295,27.977272,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965524,7.7725007,4573,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,5,7.7725007,27.9965524,2,"Good"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9779565,7.7140992,4574,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Friend Or Relative","No",0,0,0,1,0,1,0,98,6,7.7140992,27.9779565,1,"Poor"
2024-01-05,2024-01-05,2024-01-05,"Refugee returnees",27.9771719,7.7101325,4575,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Unrelated Person","No",0,0,0,1,0,0,0,98,8,7.7101325,27.9771719,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9619292,7.7190092,4576,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","NGO/Non-Religious Charity","No",0,0,0,1,0,0,0,0,6,7.7190092,27.9619292,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9620214,7.7188812,4577,"Public Tap/Standpipe","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,3,7.7188812,27.9620214,0,"Poor"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9621999,7.7189534,4578,"Public Tap/Standpipe","Elsewhere","No electricity in household","Ventilated improved pit latrine","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,8,7.7189534,27.9621999,1,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.9965325,7.7725652,4579,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.7725652,27.9965325,2,"Good"
2024-01-08,2024-01-08,2024-01-08,"IDPs",27.9623636,7.7192151,4580,"Public Tap/Standpipe","Elsewhere","No electricity in household","Ventilated improved pit latrine","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,0,5,7.7192151,27.9623636,0,"Poor"
2024-01-16,2024-01-16,2024-01-16,"IDPs",27.996456,7.772442,4581,"Tube Well/Borehole","In Own Dwelling","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Don't know","No",0,0,0,0,1,1,0,0,4,7.772442,27.996456,2,"Good"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.964527,7.7197715,4582,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7197715,27.964527,1,"Poor"
2024-01-09,2024-01-09,2024-01-09,"IDPs",27.9645013,7.7194935,4583,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,8,7.7194935,27.9645013,1,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9647187,7.7196195,4584,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,7,7.7196195,27.9647187,1,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9647249,7.7194806,4585,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7194806,27.9647249,1,"Poor"
2024-01-10,2024-01-10,2024-01-10,"IDPs",27.9646978,7.7194282,4586,"Tube Well/Borehole","Elsewhere","No electricity in household","Flush/pour-flush to open drain","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,2,7.7194282,27.9646978,0,"Poor"
2024-01-13,2024-01-13,2024-01-13,"IDPs",27.996515,7.7724895,4587,"Tube Well/Borehole","Elsewhere","No electricity in household","Ventilated improved pit latrine","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,8,7.7724895,27.996515,1,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9747789,7.778591,4588,"Tube Well/Borehole","Elsewhere","No electricity in household","No facility/bush/field","Yes","Three stone stove/open fire","Wood","Friend Or Relative","Don't know",0,0,0,0,1,0,0,120,5,7.778591,27.9747789,1,"Poor"
2024-01-13,2024-01-13,2024-01-13,"IDPs",27.9964828,7.7725016,4589,"Tube Well/Borehole","Elsewhere","No electricity in household","Ventilated improved pit latrine","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,8,7.7725016,27.9964828,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9965506,7.7721808,4592,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7721808,27.9965506,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9965386,7.7723466,4594,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.7723466,27.9965386,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.996855,7.7722056,4595,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,0,10,7.7722056,27.996855,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9967143,7.7728668,4596,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7728668,27.9967143,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9962727,7.7731157,4598,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7731157,27.9962727,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9970097,7.7707649,4599,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,6,7.7707649,27.9970097,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964776,7.7723224,4600,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7723224,27.9964776,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964529,7.7740259,4602,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","Don't know",0,0,0,1,0,0,0,98,4,7.7740259,27.9964529,0,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963364,7.7724077,4604,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,5,7.7724077,27.9963364,1,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9963881,7.7726034,4605,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.7726034,27.9963881,0,"Poor"
2024-01-15,2024-01-15,2024-01-15,"IDPs",27.9964988,7.7720397,4607,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,5,7.7720397,27.9964988,0,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964013,7.7725718,4609,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7725718,27.9964013,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964126,7.7725267,4610,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7725267,27.9964126,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964334,7.7723995,4612,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7723995,27.9964334,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9970812,7.7705886,4614,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,9845,3,7.7705886,27.9970812,0,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964268,7.7723692,4615,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,1,0,98,4,7.7723692,27.9964268,1,"Poor"
2024-01-14,2024-01-14,2024-01-14,"IDPs",27.9964577,7.772256,4617,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","Yes","Three stone stove/open fire","Wood","Government Agency Or Municipality","No",0,0,0,1,0,0,0,98,3,7.772256,27.9964577,0,"Poor"
2024-01-17,2024-01-17,2024-01-17,"Refugee returnees",27.9749932,7.7787922,4619,"Tube Well/Borehole","Elsewhere","No electricity in household","Pit latrine without slab/open pit","No","0","0","Government Agency Or Municipality","Yes",0,0,0,1,0,0,0,98,7,7.7787922,27.9749932,0,"Poor"
